,company_name,city,country
48901,1.0,1.0,1
48982,1.0,1.0,1
49030,1.0,1.0,1
49095,1.0,1.0,1
49144,1.0,1.0,1
49146,1.0,1.0,1
49156,1.0,1.0,1
49216,1.0,1.0,1
49261,1.0,1.0,1
49273,1.0,1.0,1
49453,1.0,1.0,1
49581,1.0,1.0,1
49587,1.0,1.0,1
49619,1.0,1.0,1
49630,1.0,1.0,1
49691,1.0,1.0,1
49724,1.0,1.0,1
49727,1.0,1.0,1
49776,1.0,1.0,1
49793,1.0,1.0,1
49836,1.0,1.0,1
49997,1.0,1.0,1
50188,1.0,1.0,1
50216,1.0,1.0,1
50240,1.0,1.0,1
50301,1.0,1.0,1
50343,1.0,1.0,1
50460,1.0,1.0,1
50635,1.0,1.0,1
50637,1.0,1.0,1
50656,1.0,1.0,1
50759,1.0,1.0,1
50777,1.0,1.0,1
50926,1.0,1.0,1
50962,1.0,1.0,1
50986,1.0,1.0,1
50997,1.0,1.0,1
51004,1.0,1.0,1
51028,1.0,1.0,1
51030,1.0,1.0,1
51049,1.0,1.0,1
51076,1.0,1.0,1
51125,1.0,1.0,1
51203,1.0,1.0,1
51219,1.0,1.0,1
51232,1.0,1.0,1
51281,1.0,1.0,1
51361,1.0,1.0,1
51449,1.0,1.0,1
51570,1.0,1.0,1
51575,1.0,1.0,1
51580,1.0,1.0,1
51582,1.0,1.0,1
51591,1.0,1.0,1
52533,1.0,1.0,1
53085,1.0,1.0,1
53206,1.0,1.0,1
53390,1.0,1.0,1
53760,1.0,1.0,1
53791,1.0,1.0,1
53795,1.0,1.0,1
53803,1.0,1.0,1
53845,1.0,1.0,1
53885,1.0,1.0,1
53907,1.0,1.0,1
53925,1.0,1.0,1
54174,1.0,1.0,1
54217,1.0,1.0,1
54232,1.0,1.0,1
54370,1.0,1.0,1
54389,1.0,1.0,1
54406,1.0,1.0,1
54437,1.0,1.0,1
54502,1.0,1.0,1
54513,1.0,1.0,1
54536,1.0,1.0,1
54559,1.0,1.0,1
54683,1.0,1.0,1
54685,1.0,1.0,1
54688,1.0,1.0,1
54818,1.0,1.0,1
54827,1.0,1.0,1
54829,1.0,1.0,1
54900,1.0,1.0,1
54928,1.0,1.0,1
54945,1.0,1.0,1
54976,1.0,1.0,1
55028,1.0,1.0,1
55095,1.0,1.0,1
55105,1.0,1.0,1
55127,1.0,1.0,1
55129,1.0,1.0,1
55131,1.0,1.0,1
55135,1.0,1.0,1
55165,1.0,1.0,1
55167,1.0,1.0,1
55173,1.0,1.0,1
55179,1.0,1.0,1
55202,1.0,1.0,1
55222,1.0,1.0,1
55229,1.0,1.0,1
55291,1.0,1.0,1
55606,1.0,1.0,1
55608,1.0,1.0,1
55610,1.0,1.0,1
55652,1.0,1.0,1
55783,1.0,1.0,1
55790,1.0,1.0,1
55792,1.0,1.0,1
55794,1.0,1.0,1
55818,1.0,1.0,1
56290,1.0,1.0,1
56299,1.0,1.0,1
56301,1.0,1.0,1
56362,1.0,1.0,1
56384,1.0,1.0,1
56437,1.0,1.0,1
56465,1.0,1.0,1
56554,1.0,1.0,1
56599,1.0,1.0,1
56647,1.0,1.0,1
56664,1.0,1.0,1
56680,1.0,1.0,1
56837,1.0,1.0,1
56961,1.0,1.0,1
57159,1.0,1.0,1
57276,1.0,1.0,1
57305,1.0,1.0,1
57323,1.0,1.0,1
57344,1.0,1.0,1
57377,1.0,1.0,1
57398,1.0,1.0,1
57414,1.0,1.0,1
57470,1.0,1.0,1
57617,1.0,1.0,1
57629,1.0,1.0,1
57642,1.0,1.0,1
57743,1.0,1.0,1
57839,1.0,1.0,1
57843,1.0,1.0,1
57967,1.0,1.0,1
57973,1.0,1.0,1
58040,1.0,1.0,1
58070,1.0,1.0,1
58160,1.0,1.0,1
58205,1.0,1.0,1
58207,1.0,1.0,1
58709,1.0,1.0,1
58713,1.0,1.0,1
58715,1.0,1.0,1
58717,1.0,1.0,1
58726,1.0,1.0,1
58728,1.0,1.0,1
58985,1.0,1.0,1
59083,1.0,1.0,1
59311,1.0,1.0,1
59377,1.0,1.0,1
59531,1.0,1.0,1
59638,1.0,1.0,1
59670,1.0,1.0,1
59690,1.0,1.0,1
59901,1.0,1.0,1
59951,1.0,1.0,1
59955,1.0,1.0,1
60097,1.0,1.0,1
60100,1.0,1.0,1
60139,1.0,1.0,1
60151,1.0,1.0,1
60185,1.0,1.0,1
60198,1.0,1.0,1
60214,1.0,1.0,1
60341,1.0,1.0,1
60361,1.0,1.0,1
60364,1.0,1.0,1
60401,1.0,1.0,1
60407,1.0,1.0,1
60544,1.0,1.0,1
60548,1.0,1.0,1
60633,1.0,1.0,1
60637,1.0,1.0,1
60657,1.0,1.0,1
61047,1.0,1.0,1
61125,1.0,1.0,1
61204,1.0,1.0,1
61245,1.0,1.0,1
61289,1.0,1.0,1
61292,1.0,1.0,1
61294,1.0,1.0,1
61297,1.0,1.0,1
61304,1.0,1.0,1
61314,1.0,1.0,1
61370,1.0,1.0,1
61386,1.0,1.0,1
61440,1.0,1.0,1
61477,1.0,1.0,1
61661,1.0,1.0,1
61806,1.0,1.0,1
61837,1.0,1.0,1
61854,1.0,1.0,1
61912,1.0,1.0,1
61941,1.0,1.0,1
61982,1.0,1.0,1
61997,1.0,1.0,1
62119,1.0,1.0,1
62154,1.0,1.0,1
62156,1.0,1.0,1
62161,1.0,1.0,1
62249,1.0,1.0,1
62278,1.0,1.0,1
62372,1.0,1.0,1
62427,1.0,1.0,1
62437,1.0,1.0,1
62444,1.0,1.0,1
62446,1.0,1.0,1
62490,1.0,1.0,1
62501,1.0,1.0,1
62510,1.0,1.0,1
62535,1.0,1.0,1
62602,1.0,1.0,1
62668,1.0,1.0,1
62678,1.0,1.0,1
62786,1.0,1.0,1
62822,1.0,1.0,1
62824,1.0,1.0,1
62857,1.0,1.0,1
62900,1.0,1.0,1
62903,1.0,1.0,1
62905,1.0,1.0,1
62907,1.0,1.0,1
62909,1.0,1.0,1
62931,1.0,1.0,1
62946,1.0,1.0,1
63032,1.0,1.0,1
63285,1.0,1.0,1
63372,1.0,1.0,1
63447,1.0,1.0,1
63555,1.0,1.0,1
63557,1.0,1.0,1
63585,1.0,1.0,1
63587,1.0,1.0,1
63589,1.0,1.0,1
63591,1.0,1.0,1
63615,1.0,1.0,1
63617,1.0,1.0,1
63666,1.0,1.0,1
63668,1.0,1.0,1
63692,1.0,1.0,1
63767,1.0,1.0,1
63782,1.0,1.0,1
63853,1.0,1.0,1
64590,1.0,1.0,1
64637,1.0,1.0,1
64811,1.0,1.0,1
64888,1.0,1.0,1
64891,1.0,1.0,1
64893,1.0,1.0,1
64896,1.0,1.0,1
64958,1.0,1.0,1
64975,1.0,1.0,1
64993,1.0,1.0,1
65051,1.0,1.0,1
65151,1.0,1.0,1
65198,1.0,1.0,1
65207,1.0,1.0,1
65209,1.0,1.0,1
65228,1.0,1.0,1
65410,1.0,1.0,1
65412,1.0,1.0,1
65532,1.0,1.0,1
65562,1.0,1.0,1
65597,1.0,1.0,1
65652,1.0,1.0,1
65657,1.0,1.0,1
65694,1.0,1.0,1
65759,1.0,1.0,1
65876,1.0,1.0,1
65878,1.0,1.0,1
65914,1.0,1.0,1
65942,1.0,1.0,1
65987,1.0,1.0,1
66106,1.0,1.0,1
66110,1.0,1.0,1
66126,1.0,1.0,1
66149,1.0,1.0,1
66194,1.0,1.0,1
66257,1.0,1.0,1
66264,1.0,1.0,1
66267,1.0,1.0,1
66288,1.0,1.0,1
66362,1.0,1.0,1
66365,1.0,1.0,1
66580,1.0,1.0,1
66586,1.0,1.0,1
66648,1.0,1.0,1
66697,1.0,1.0,1
66756,1.0,1.0,1
66783,1.0,1.0,1
66795,1.0,1.0,1
66808,1.0,1.0,1
66970,1.0,1.0,1
67104,1.0,1.0,1
67171,1.0,1.0,1
67206,1.0,1.0,1
67301,1.0,1.0,1
67380,1.0,1.0,1
67523,1.0,1.0,1
67525,1.0,1.0,1
67530,1.0,1.0,1
67532,1.0,1.0,1
67585,1.0,1.0,1
67648,1.0,1.0,1
67745,1.0,1.0,1
67819,1.0,1.0,1
67916,1.0,1.0,1
67960,1.0,1.0,1
67973,1.0,1.0,1
67992,1.0,1.0,1
68040,1.0,1.0,1
68042,1.0,1.0,1
68097,1.0,1.0,1
68135,1.0,1.0,1
68162,1.0,1.0,1
68282,1.0,1.0,1
68298,1.0,1.0,1
68329,1.0,1.0,1
68331,1.0,1.0,1
68399,1.0,1.0,1
68570,1.0,1.0,1
68583,1.0,1.0,1
68587,1.0,1.0,1
69053,1.0,1.0,1
69059,1.0,1.0,1
69170,1.0,1.0,1
69198,1.0,1.0,1
69258,1.0,1.0,1
69275,1.0,1.0,1
69367,1.0,1.0,1
69385,1.0,1.0,1
69387,1.0,1.0,1
69401,1.0,1.0,1
69431,1.0,1.0,1
69546,1.0,1.0,1
69618,1.0,1.0,1
69633,1.0,1.0,1
69687,1.0,1.0,1
69732,1.0,1.0,1
69744,1.0,1.0,1
69751,1.0,1.0,1
69754,1.0,1.0,1
69759,1.0,1.0,1
69762,1.0,1.0,1
69768,1.0,1.0,1
69914,1.0,1.0,1
69967,1.0,1.0,1
69969,1.0,1.0,1
70836,1.0,1.0,1
70846,1.0,1.0,1
70848,1.0,1.0,1
70884,1.0,1.0,1
71072,1.0,1.0,1
71179,1.0,1.0,1
71309,1.0,1.0,1
71386,1.0,1.0,1
71390,1.0,1.0,1
71470,1.0,1.0,1
71517,1.0,1.0,1
71524,1.0,1.0,1
71531,1.0,1.0,1
71547,1.0,1.0,1
71584,1.0,1.0,1
71609,1.0,1.0,1
71829,1.0,1.0,1
71917,1.0,1.0,1
71943,1.0,1.0,1
71945,1.0,1.0,1
72056,1.0,1.0,1
72130,1.0,1.0,1
72205,1.0,1.0,1
72222,1.0,1.0,1
72239,1.0,1.0,1
72245,1.0,1.0,1
72309,1.0,1.0,1
72371,1.0,1.0,1
72462,1.0,1.0,1
72495,1.0,1.0,1
72509,1.0,1.0,1
72511,1.0,1.0,1
72513,1.0,1.0,1
72635,1.0,1.0,1
72639,1.0,1.0,1
72650,1.0,1.0,1
72654,1.0,1.0,1
72729,1.0,1.0,1
72824,1.0,1.0,1
72899,1.0,1.0,1
72912,1.0,1.0,1
72998,1.0,1.0,1
73005,1.0,1.0,1
73048,1.0,1.0,1
73101,1.0,1.0,1
73167,1.0,1.0,1
73171,1.0,1.0,1
73173,1.0,1.0,1
73238,1.0,1.0,1
73265,1.0,1.0,1
73320,1.0,1.0,1
73454,1.0,1.0,1
73490,1.0,1.0,1
73493,1.0,1.0,1
73525,1.0,1.0,1
73542,1.0,1.0,1
73546,1.0,1.0,1
73624,1.0,1.0,1
74051,1.0,1.0,1
74088,1.0,1.0,1
74329,1.0,1.0,1
74336,1.0,1.0,1
75091,1.0,1.0,1
75508,1.0,1.0,1
75573,1.0,1.0,1
75661,1.0,1.0,1
75695,1.0,1.0,1
