country,normalized_country,modified
italy,italy,False
italy,italy,False
italy,italy,False
it05931070964,italy,True
italy,italy,False
it05811161008,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it04866320965,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it11947650153,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03162730265,italy,True
it00698370962,italy,True
italy,italy,False
it01921910152,italy,True
italy,italy,False
it01008081000,italy,True
italy,italy,False
italy,italy,False
it11005760159,italy,True
97615180151,italy,True
italy,italy,False
it03724250406,italy,True
italy,italy,False
italy,italy,False
it03976881007,italy,True
it04784780969,italy,True
italy,italy,False
italy,italy,False
it01257120038,italy,True
italy,italy,False
it00097560866,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it01872610611,italy,True
italy,italy,False
italy,italy,False
it04579370232,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01847510482,italy,True
italy,italy,False
it06070621005,italy,True
italy,italy,False
it01698911003,italy,True
it05724831002,italy,True
italy,italy,False
it10449990968,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it02466980204,italy,True
italy,italy,False
it00991041005,italy,True
italy,italy,False
italy,italy,False
it08082990014,italy,True
italy,italy,False
italy,italy,False
it09397710014,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it06289781004,italy,True
italy,italy,False
it04125140287,italy,True
it01977130473,italy,True
it03320960374,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it01399270352,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it10122410151,italy,True
italy,italy,False
italy,italy,False
it02227690647,italy,True
italy,italy,False
it01440590899,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it00776140154,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it12096330159,italy,True
italy,italy,False
it05942560961,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it13310290153,italy,True
italy,italy,False
it09297890155,italy,True
italy,italy,False
italy,italy,False
it05948660963,italy,True
italy,italy,False
italy,italy,False
it10182640150,italy,True
italy,italy,False
it01779530466,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03027910235,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it00786860965,italy,True
italy,italy,False
it07790430966,italy,True
italy,italy,False
italy,italy,False
it03360260966,italy,True
italy,italy,False
it03278440106,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it05082750968,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01751820356,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it07673571001,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it08453720966,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01167870623,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it08435560969,italy,True
it01397480235,italy,True
italy,italy,False
it07390770720,italy,True
italy,italy,False
it01350310288,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it04160730968,italy,True
italy,italy,False
it10119950961,italy,True
it02522480371,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it00051020329,italy,True
italy,italy,False
it01469610743,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01222730267,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it02505650370,italy,True
it00542090238,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it10810700152,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it06995220016,italy,True
it05796440963,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it06655971007,italy,True
italy,italy,False
italy,italy,False
it00934061003,italy,True
italy,italy,False
italy,italy,False
it15416261004,italy,True
italy,italy,False
it01178580997,italy,True
it05918271007,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03585750155,italy,True
italy,italy,False
italy,italy,False
it11023300962,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it05269321005,italy,True
it12086540155,italy,True
italy,italy,False
italy,italy,False
it06377691008,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it00395360480,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it01219170394,italy,True
it06700621003,italy,True
italy,italy,False
it00159600360,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03318930405,italy,True
italy,italy,False
it02746610217,italy,True
italy,italy,False
it04880930484,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03165690169,italy,True
italy,italy,False
it05813780961,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it12060630964,italy,True
it03527610376,italy,True
italy,italy,False
italy,italy,False
it10462810960,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it05617841001,italy,True
italy,italy,False
italy,italy,False
it00110750221,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it00804740967,italy,True
italy,italy,False
italy,italy,False
it02616630022,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01111420517,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it01668980061,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it09709770011,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it05849840151,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it13351750156,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it06888411003,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it00721560159,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01629050897,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it07969220966,italy,True
it09677100969,italy,True
it08521290158,italy,True
it00891131005,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it03742500238,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it00047820329,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
it01586110262,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
it01314250034,italy,True
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
italy,italy,False
